file_name,file_path,actor_id,emotion,sentence,intensity,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
1050_MTI_ANG_XX.wav,../data/processed_data/processed_audio/1050_MTI_ANG_XX.wav,1050,ANG,MTI,XX,35.49882,0.09591293,32.363766,36.356503,38.486458,6.122692,75.71844,58.54111,42.142612,30.002771,1.6373246,0.58094466,0.71736985,1.4569476,2.5510254,1.8336556,23.078434,8.576422,17.636826,8.736196,1.4509014,0.6981541,26.61153,0.40850493,5.152273,3.0781534,10.551773,1.8901457,-11.384922,-1.9995203,0.018829228,1.1608949,1.3706446,0.7208719,6.094396,0.5769579,7.689841,1.8846974,19.97185,0.45929328,702.56726,0.3500755,1207.5482,0.18416494,-78.04758,-1.1130445,1837.2565,0.15669425,854.25275,0.36541983,-73.47939,-1.0279009,2805.5784,0.09410065,878.97754,0.29450274,-71.723595,-1.0623498,-13.514434,-0.5842568,20.316816,0.40157655,0.05700101,0.3447963,-0.038599472,-0.53929913,1.7834682,0.5468768,28.294182,0.33182538,0.18115869,85.230804,5.4129586,3.7439485,-14.679994,-1.6083995,-15.797036,20.465536,0.03601527,-0.02823136,0.7609807,4.166667,4.2654033,0.15555555,0.14930288,0.056666665,0.028674418,-11.161221
1045_MTI_ANG_XX.wav,../data/processed_data/processed_audio/1045_MTI_ANG_XX.wav,1045,ANG,MTI,XX,29.049498,0.08125286,26.751291,28.629974,31.075956,4.324665,16.200686,13.92213,65.16471,53.396,0.8744926,0.8032349,0.25897217,0.632767,1.3973002,1.1383281,8.769609,4.3015003,7.668216,2.6578515,0.5701715,0.8611325,25.950693,0.30256212,14.180435,0.9469236,12.010984,1.3185464,-12.715645,-1.818343,0.022732008,1.1383475,1.1938571,0.5212553,4.9693546,0.44419178,1.9050711,4.916438,21.799845,0.47918054,669.35266,0.34667912,1291.9664,0.17331433,-113.11096,-0.8742489,1831.097,0.1477316,974.3175,0.3017382,-118.11556,-0.74965286,2823.3735,0.10220961,965.9906,0.45342994,-117.347115,-0.7623117,-15.727841,-0.4486711,24.101913,0.2958394,0.028150396,0.9013985,-0.039666746,-0.49154684,0.91006917,0.5332876,30.405327,0.20088914,5.2185793,2.612442,10.529469,1.9285077,-25.656353,-0.9228169,-18.600208,26.399588,-0.012311037,-0.018998401,0.31269214,3.2727273,2.222222,0.19166666,0.15973067,0.235,0.23271942,-17.510855
1085_ITS_NEU_XX.wav,../data/processed_data/processed_audio/1085_ITS_NEU_XX.wav,1085,NEU,ITS,XX,23.314713,0.30136335,13.038303,23.684109,31.588678,18.550375,208.54703,0.0,-76.13779,0.0,0.7000194,0.8989136,0.2084561,0.42306012,1.2013735,0.99291736,12.670198,10.21065,15.479589,10.517952,0.40775105,0.99504226,16.908426,0.8004218,19.191507,0.5739682,13.41315,0.93129283,10.350694,0.9833459,0.1735176,1.8021134,2.3908415,0.33687508,1.8400131,1.604108,27.819372,1.5946735,24.929232,0.41834515,601.5489,0.46598813,1333.9733,0.17466392,-183.06259,-0.25974843,1672.2489,0.1521558,959.76355,0.4178859,-183.23521,-0.25217614,2667.5496,0.08039969,869.008,0.16347614,-183.0997,-0.25515714,-16.963718,-0.44227782,25.307472,0.4250547,-0.009867346,-3.0648327,-0.011014968,-1.0330877,0.59105265,0.75358915,19.884033,0.31622308,18.646875,0.4871104,26.088945,0.5267248,10.320729,0.54408395,-14.0163555,22.220684,-0.0127641065,-0.009696508,0.39399764,3.301887,2.415459,0.032,0.011661904,0.29999998,0.28728613,-22.102043
1090_ITS_NEU_XX.wav,../data/processed_data/processed_audio/1090_ITS_NEU_XX.wav,1090,NEU,ITS,XX,24.369398,0.13343908,21.966259,23.750336,27.863232,5.8969727,637.6012,588.0121,12.122379,14.122321,0.75903726,0.70688283,0.31076685,0.5516614,1.168745,0.8579782,11.043538,8.71331,8.883392,6.068178,0.50160694,0.7391843,20.03123,0.6122684,20.651548,0.40624678,12.242196,0.749056,9.353107,1.2682595,0.014018991,0.6101373,1.3129705,0.5257706,3.9269793,0.4618059,7.0969357,0.73076904,29.574902,0.26231048,560.2627,0.33462146,1291.1416,0.14484432,-166.80768,-0.41620192,1708.2119,0.12536123,890.93335,0.2578463,-169.31946,-0.37711197,2731.503,0.09538196,1001.1934,0.2739859,-169.2806,-0.37777084,-18.910015,-0.35476768,26.463966,0.2648783,0.013867671,1.1476862,-0.03581384,-0.3313777,1.0566592,0.3334087,26.764462,0.21786262,17.204733,0.5582579,18.927078,0.62832826,3.1923308,3.5776708,-16.822195,25.309902,-0.018090326,-0.012372915,0.39191163,3.5714285,2.0242915,0.078,0.044452224,0.32833332,0.19869715,-19.566267
1077_IOM_ANG_XX.wav,../data/processed_data/processed_audio/1077_IOM_ANG_XX.wav,1077,ANG,IOM,XX,30.107338,0.077161625,28.03829,29.558662,32.562443,4.5241528,19.654877,3.6543436,-1.4980283,10.505615,1.4618357,0.67049325,0.5974121,1.1439954,2.3592727,1.7618606,19.492773,8.615679,14.658295,6.0552783,0.8904708,0.7827907,26.054712,0.27826396,-0.9210291,-15.40004,15.712664,1.4048284,-13.986123,-1.1458638,0.01298204,0.9997826,1.3119648,0.48620316,5.039955,0.4509999,-1.607527,-5.4133663,13.8132305,0.83607626,628.1824,0.38852084,1322.9669,0.15362626,-70.04139,-1.3452016,1682.0559,0.1544651,996.06635,0.44708964,-66.08119,-1.295031,2714.7725,0.09029872,895.35394,0.24635614,-66.765396,-1.2717804,-8.151664,-0.77100277,17.066032,0.38770777,0.05188962,0.2981125,-0.024455804,-0.46988878,1.0847257,0.6788813,27.085789,0.2525131,-6.7938533,-1.8581243,9.5442295,2.2759495,-18.847233,-0.89739895,-13.830147,19.371473,0.03154675,-0.023534628,0.55659246,4.195804,2.173913,0.31,0.14165686,0.095,0.061846584,-15.309619
1062_IOM_ANG_XX.wav,../data/processed_data/processed_audio/1062_IOM_ANG_XX.wav,1062,ANG,IOM,XX,30.638178,0.060538664,29.58802,30.479921,32.18087,2.5928497,22.771826,8.535228,7.2236505,6.7563844,1.1751654,0.57965475,0.5917907,1.1132812,1.874164,1.2823733,13.83309,3.0957925,10.9265175,5.1996384,0.80446476,0.62624,32.430794,0.22168535,8.399676,1.3772571,9.412111,1.8185561,-6.8682947,-1.7892215,0.017566936,0.7691197,1.4100751,0.58191335,5.4284983,0.47307023,-0.15360819,-52.164433,25.832504,0.31468028,563.5297,0.2980989,1391.0557,0.16084264,-48.571186,-1.7038487,1619.8656,0.12995552,1135.8407,0.43742785,-57.5045,-1.3068625,2663.1064,0.09778425,1098.2794,0.31488842,-62.694626,-1.1554427,-15.513939,-0.3744345,24.967756,0.23151061,0.04309279,0.41075704,-0.0335315,-0.28355435,0.9758934,0.46452537,33.392456,0.22692981,4.0689926,2.3997972,6.0447693,2.8247852,-9.230922,-1.3989934,-22.283318,28.145002,0.011879235,-0.029576557,0.33334914,3.9473684,0.68027216,1.14,0.0,0.14999999,0.13,-15.746162
1035_IOM_NEU_XX.wav,../data/processed_data/processed_audio/1035_IOM_NEU_XX.wav,1035,NEU,IOM,XX,22.554087,0.06963017,20.854763,23.415619,23.713867,2.8591042,15.4007015,6.704874,0.6368904,9.687132,1.0449489,0.5446954,0.54728657,0.8496706,1.6690766,1.1217899,7.8356767,6.4508157,7.021634,3.7664087,0.96038634,0.50222725,26.19228,0.23184784,20.846214,0.42659923,13.116046,0.6666724,3.5176985,2.9905891,0.014354477,0.9565527,1.2134085,0.39944834,3.8499863,0.40089607,3.6961963,1.2003471,30.735384,0.2996196,589.56616,0.30630937,1374.4114,0.12776323,-133.33781,-0.67302203,1627.9083,0.19317526,1203.9158,0.29566398,-137.65771,-0.6101917,2731.7969,0.10725247,982.93207,0.26192093,-139.88414,-0.5795636,-19.6147,-0.3434336,30.467962,0.2356767,-0.017587997,-1.3192546,-0.03433699,-0.47754347,1.340417,0.22759353,33.405617,0.085545465,14.924555,0.744921,7.3824677,1.2915227,-4.3978753,-3.0034702,-20.981377,29.147402,-0.028648708,-0.01604185,0.774177,3.1111112,1.3636364,0.24666665,0.22156014,0.3475,0.22993205,-14.606582
1020_IOM_NEU_XX.wav,../data/processed_data/processed_audio/1020_IOM_NEU_XX.wav,1020,NEU,IOM,XX,31.348976,0.048091866,30.107111,31.414236,32.79749,2.6903782,-7.613778,10.780474,9.74059,0.0,0.93659127,0.7177846,0.36796987,0.6436859,1.5250709,1.157101,10.786649,6.9793286,9.285241,5.9054313,0.7174727,0.6173386,27.754436,0.30537677,17.543476,0.73416686,14.413264,0.83177245,1.913432,5.8851624,0.013340312,0.96227425,1.0985348,0.49246898,6.859396,0.29678828,1.1993777,7.618658,27.053802,0.42292517,529.04626,0.22689274,1398.8971,0.0997866,-119.70849,-0.7943007,1577.4624,0.1273522,1016.9323,0.18798153,-123.93551,-0.7102617,2728.705,0.06960379,859.30194,0.28382263,-126.33987,-0.67477125,-17.268366,-0.42146212,27.44334,0.32352364,0.014660207,1.182277,-0.031402633,-0.33159932,1.1442211,0.31092265,35.265965,0.16081809,6.278753,2.0386095,7.4680314,1.9744918,-5.5535927,-1.9460491,-21.83373,29.601173,-0.020297829,-0.016957728,0.4216313,3.0769231,1.0526316,0.39499998,0.315,0.35333332,0.10338709,-16.325834
1016_MTI_HAP_XX.wav,../data/processed_data/processed_audio/1016_MTI_HAP_XX.wav,1016,HAP,MTI,XX,24.732073,0.13717194,22.899902,23.174053,26.538496,3.6385937,119.73858,103.86785,302.39008,288.25342,0.68844646,0.8808167,0.2477751,0.51806974,0.96465385,0.7168788,7.660271,5.004255,5.167733,2.82398,0.58154655,1.014364,28.238142,0.20299587,19.904509,0.6888165,11.223029,1.33126,-0.68615705,-24.313053,0.02012735,0.6561263,1.5677031,0.43263388,4.103349,0.51015157,10.631738,0.57147485,34.260773,0.27475652,657.122,0.34098464,1357.3138,0.14439833,-166.09924,-0.4224327,1760.4944,0.12528245,1081.8527,0.46552485,-168.98112,-0.37324938,2825.7346,0.08699247,1014.24554,0.3054071,-169.24689,-0.36943296,-22.819426,-0.24318542,32.047142,0.24707013,0.0010617198,21.609283,-0.018991888,-0.473858,0.5296239,0.6099052,30.177216,0.19235662,18.276056,0.53100765,20.888605,0.36559755,6.442962,1.3061684,-20.830694,30.354864,-0.005469269,-0.0256637,0.60678464,2.3809524,2.4291499,0.065,0.048218254,0.32333332,0.28217408,-19.59645
1003_MTI_HAP_XX.wav,../data/processed_data/processed_audio/1003_MTI_HAP_XX.wav,1003,HAP,MTI,XX,36.78463,0.06303793,35.172146,37.271557,38.872112,3.6999664,67.72038,92.936966,32.647232,21.45483,0.8388794,0.9202404,0.22361624,0.53445584,1.2392147,1.0155984,10.779856,7.515327,8.464723,5.331951,0.45902017,1.1398892,21.702913,0.3748381,8.782751,1.4705452,8.991158,1.811929,-6.3476777,-3.3479402,0.0196879,1.2188094,1.2913759,0.55175704,6.6580043,0.40424225,5.548837,1.917043,20.048126,0.6095201,727.228,0.31401172,1396.7043,0.17425072,-137.86696,-0.6405143,1790.3176,0.12461815,1139.281,0.29840872,-126.59468,-0.6815345,2751.6892,0.09246976,1025.8599,0.34890983,-126.44313,-0.6825912,-9.922971,-0.75600314,18.989004,0.4220777,0.04974574,0.36760125,-0.024350232,-0.745441,0.7847153,0.80171853,22.83773,0.37810662,1.8356029,8.157942,3.2996385,6.6903086,-20.604168,-1.0289751,-14.631319,22.677547,0.010706933,-0.009032198,0.24545772,2.7692308,2.1875002,0.17714284,0.12532407,0.22625,0.23874345,-19.671782
1081_ITS_HAP_XX.wav,../data/processed_data/processed_audio/1081_ITS_HAP_XX.wav,1081,HAP,ITS,XX,38.98257,0.08350354,37.03929,39.95816,41.35447,4.315178,8.86102,18.275087,27.769337,16.522732,1.2409081,0.64551747,0.6009623,1.0873713,1.8695447,1.2685825,16.672882,9.9586315,12.235679,3.749072,0.88023484,0.91193414,19.492767,0.5560922,5.9514275,1.9594542,-4.5713243,-3.7003524,-12.7221365,-1.6568574,0.01829465,0.8591012,1.3339133,0.50767183,7.602905,0.45907655,8.7513895,1.112495,22.006844,0.44168618,704.91,0.35499677,1315.5295,0.20531379,-70.80163,-1.2219359,1756.1862,0.15769373,1015.92926,0.3263457,-58.605595,-1.1999428,2788.2976,0.089875385,973.7831,0.2818886,-61.55331,-1.1167091,-11.985048,-0.48820224,21.990595,0.39501047,0.045829903,0.53187865,-0.03272708,-0.56920207,1.084623,0.75790185,18.991093,0.49199614,2.643622,4.0014505,-6.5360756,-2.6903574,-17.09308,-1.310385,-13.938843,24.248182,0.025055323,-0.017629553,0.2985104,4.7619047,3.6809816,0.19999999,0.110453606,0.048333336,0.025440564,-14.387707
1023_TSI_HAP_XX.wav,../data/processed_data/processed_audio/1023_TSI_HAP_XX.wav,1023,HAP,TSI,XX,33.529568,0.09617663,28.900791,33.71118,37.202538,8.301746,27.446629,4.9136057,-1.0938168,10.217374,0.87222105,0.83567697,0.19670817,0.72553205,1.3868182,1.19011,11.530459,6.4785457,10.2751465,6.749703,0.57179993,1.0274222,18.906364,0.5662029,17.63562,0.7553504,9.06454,1.1424187,8.032944,1.340867,0.013167371,1.0928519,1.3023484,0.51486313,7.295013,0.36048853,7.215861,1.7885777,27.417631,0.24401075,536.1834,0.48575807,1378.0712,0.158725,-152.88145,-0.53620094,1641.1543,0.17960006,1102.1217,0.35311666,-143.6203,-0.56038207,2623.045,0.14085206,1092.5823,0.26149675,-145.53474,-0.5333568,-14.910503,-0.27419633,24.90728,0.24439768,0.0386702,0.53418314,-0.02158005,-0.52558076,1.0461993,0.46439162,22.580063,0.46895507,10.949487,1.2367824,1.8596238,6.009459,2.0413482,6.446138,-17.060696,24.379982,0.00073369296,-0.010380871,0.37666854,2.747253,2.824859,0.099999994,0.031622775,0.22999999,0.19057807,-16.99112
1036_TSI_HAP_XX.wav,../data/processed_data/processed_audio/1036_TSI_HAP_XX.wav,1036,HAP,TSI,XX,39.343105,0.08298402,37.889893,38.90814,42.130653,4.240761,43.106327,17.877842,10.357796,7.320966,0.7691575,0.82164097,0.16585189,0.71490175,1.220375,1.054523,9.058717,6.7030997,8.010057,3.1158571,0.50493264,1.2838049,15.3565445,0.86319876,16.369257,0.921346,5.1835074,1.8200605,0.1834502,67.06925,0.03745028,0.9306184,1.5872813,0.5315536,7.1786904,0.30999207,15.22874,0.42210895,26.549616,0.24538204,764.17444,0.27868015,1330.5907,0.20961216,-170.1616,-0.3956089,1746.4387,0.13366918,1054.884,0.16805363,-160.39278,-0.45460325,2784.8162,0.09643645,961.4131,0.5470988,-161.326,-0.44085422,-11.974918,-0.3124933,21.441704,0.3010196,0.050802715,0.49429742,-0.022101037,-0.59234715,1.1900955,0.68607724,22.360943,0.49865618,1.1707829,11.283628,-5.359885,-1.9677589,-14.605097,-0.96221846,-13.714336,20.111626,0.0041997475,-0.01053316,0.32198662,2.690583,1.3761468,0.15333332,0.07363574,0.4125,0.13160072,-18.763063
1012_TAI_HAP_XX.wav,../data/processed_data/processed_audio/1012_TAI_HAP_XX.wav,1012,HAP,TAI,XX,38.31012,0.08703187,37.16486,38.416576,41.108288,3.943428,29.737839,30.489988,10.068503,0.0,0.909762,0.73780227,0.2923535,0.7324023,1.4675527,1.1751992,6.732596,4.4594245,6.8711615,3.2385345,0.67478925,0.7732799,23.903402,0.32032534,17.846064,0.73260605,9.484114,1.2743412,-5.047726,-3.531933,0.015801623,1.0248907,1.0925394,0.5745996,9.070904,0.2736737,14.894702,1.0896182,25.868687,0.32703143,648.2959,0.26938495,1411.65,0.12737094,-148.9121,-0.5417116,1787.3723,0.13620509,1024.3683,0.30311018,-134.9018,-0.6168746,2794.0488,0.08031391,1196.4397,0.47408798,-136.32028,-0.5980396,-15.39697,-0.3522703,24.595333,0.32225108,0.009608484,2.2793536,-0.035011187,-0.37462696,1.0452342,0.4509496,28.380013,0.23193239,5.4295735,2.0630836,5.5761228,2.702673,-16.211145,-0.85159713,-20.645128,29.748661,-0.01920846,-0.018685093,0.4731314,1.858736,2.2727275,0.15166667,0.09685326,0.265,0.22284149,-16.542969
1007_TAI_HAP_XX.wav,../data/processed_data/processed_audio/1007_TAI_HAP_XX.wav,1007,HAP,TAI,XX,28.23655,0.06859781,26.02323,28.887136,29.513716,3.4904861,26.131357,9.311361,249.15741,275.84866,0.8997125,0.49412754,0.50193375,0.7655332,1.3421831,0.84024936,6.784133,3.6206143,6.791758,3.440779,0.9092407,0.44669905,24.74064,0.25477743,25.574486,0.34860855,15.052651,0.6103013,-3.2878315,-6.2334867,0.021848371,0.9863572,1.3264595,0.64616257,3.9022257,0.5069739,-0.6547726,-11.951894,25.475965,0.35122532,646.86957,0.24824737,1325.6503,0.14026645,-165.94478,-0.43115693,1817.4563,0.1633721,1107.7769,0.22675924,-169.99704,-0.3701144,2851.8064,0.07743933,785.9222,0.42349592,-169.26036,-0.3793293,-21.811195,-0.24938084,25.851948,0.26215532,0.0024813185,10.820635,-0.055866044,-0.31303856,1.2732216,0.323631,31.315147,0.10948964,23.043467,0.33985204,10.950118,1.2680683,-30.824709,-0.678705,-22.960258,30.669748,-0.03268072,-0.02387924,0.8383789,2.6548674,1.7964072,0.089999996,0.049999997,0.4433333,0.29284048,-17.360132
1001_IEO_HAP_HI.wav,../data/processed_data/processed_audio/1001_IEO_HAP_HI.wav,1001,HAP,IEO,HI,35.4954,0.090344064,32.352394,36.83146,38.095486,5.7430916,24.757837,11.077506,61.475956,76.38556,1.5739456,0.46356738,0.88969266,1.5429798,2.1611402,1.2714475,23.604624,9.542416,14.512238,5.481876,1.0785681,0.69984525,16.489738,0.48548475,-7.6173887,-1.9186344,-6.6468067,-3.3144884,-16.249388,-1.5099366,0.02730157,0.8701222,1.4061635,0.4046993,3.784944,0.6319028,3.1388566,2.6118124,18.975733,0.54621327,828.3952,0.27046847,1249.7432,0.22842896,-67.95623,-1.3675253,1870.2284,0.13957147,1207.8141,0.4124788,-65.38094,-1.2857383,2857.7969,0.08626196,932.00165,0.23569325,-66.87387,-1.238693,-4.5845947,-1.1330467,14.5917425,0.4086079,0.075648226,0.24563666,-0.016790312,-0.7804332,1.33689,0.54133266,18.972075,0.2782504,-8.944176,-1.7528657,-9.630682,-2.110635,-24.379574,-0.9193028,-1.4573767,9.264251,0.041116316,-0.0042960057,0.6506809,6.504065,3.3898306,0.195,0.16286497,0.0775,0.030310888,-15.494483
1014_IEO_HAP_HI.wav,../data/processed_data/processed_audio/1014_IEO_HAP_HI.wav,1014,HAP,IEO,HI,40.773518,0.08524551,38.86685,39.880795,40.471336,1.6044846,140.92586,108.62852,47.979076,91.80954,1.7552918,0.5937255,0.7065481,1.6257273,2.8204193,2.113871,14.570974,6.350162,24.95049,8.511296,0.96872044,0.7089635,14.153263,0.54635245,-8.529259,-1.7168089,-0.010387649,-1545.1688,-18.3292,-1.1482513,0.021906717,1.4250611,0.9960324,0.65199125,8.950005,0.39243418,13.871928,0.9779991,16.90633,0.64024025,767.7218,0.35640708,1210.7397,0.18276785,-105.930305,-0.87983394,1855.566,0.18842623,1032.4424,0.30862102,-82.50005,-1.0481597,2773.811,0.08851695,860.46594,0.26741144,-82.93668,-1.0365746,-7.38982,-0.59861165,16.14136,0.44439667,0.051595926,0.3752232,-0.022976452,-0.6005412,1.164681,0.49365702,15.046184,0.47261715,-8.726045,-1.3434433,-5.1042933,-2.8134625,-30.228033,-0.59260094,-3.637445,9.839105,0.03242962,-0.012632144,0.7621158,3.4188035,2.6785715,0.22666666,0.16937794,0.12,0.05715476,-13.616205
1038_ITS_ANG_XX.wav,../data/processed_data/processed_audio/1038_ITS_ANG_XX.wav,1038,ANG,ITS,XX,36.877712,0.074570484,34.784016,37.25136,39.210064,4.4260483,45.986675,25.0615,20.875883,26.55675,1.1564156,0.54735875,0.5982728,1.044581,1.7766216,1.1783488,13.026008,8.739866,10.445538,3.2305257,0.6998149,0.85873085,13.644932,0.98078907,11.761778,0.9913866,9.695554,1.4494612,-15.914714,-1.3246125,0.011564889,1.134586,1.0498401,0.6375714,8.8742485,0.45568642,10.13476,0.7772297,18.03505,0.6497388,712.3741,0.34081495,1316.536,0.23232123,-101.243515,-0.85453945,1841.5822,0.13793589,819.7907,0.34136653,-97.89045,-0.80743873,2783.921,0.088156275,994.29004,0.3617024,-93.30614,-0.8866512,-13.817768,-0.54567343,19.038197,0.40709335,0.05343837,0.45306674,-0.031858698,-0.52672076,0.8727567,0.66616577,17.502785,0.49301216,9.145839,1.1894592,14.091149,0.8186155,-21.051857,-0.9978709,-7.3807507,14.69252,0.030123081,-0.01559787,0.48495728,4.9327354,3.6697247,0.1525,0.12447389,0.098749995,0.07606535,-13.868456
1010_IEO_HAP_MD.wav,../data/processed_data/processed_audio/1010_IEO_HAP_MD.wav,1010,HAP,IEO,MD,34.133858,0.15867107,34.511566,35.090515,36.284958,1.7733917,314.65323,223.06506,23.441423,0.0,0.9415194,0.711274,0.4289424,0.5061061,1.5617913,1.1328489,13.965374,6.864695,10.830415,4.5613403,0.7892619,0.6321724,22.686518,0.33246833,19.785248,0.5995461,13.606926,1.0466803,7.4264097,1.6433322,0.01912013,1.0725653,0.9986479,0.4546307,8.041154,0.396969,0.49243572,11.757164,24.576462,0.25598055,715.64136,0.31997558,1417.3486,0.14766535,-149.10612,-0.5483842,1705.0017,0.13963807,1108.7583,0.20034552,-149.08836,-0.521156,2915.091,0.089546464,883.782,0.5599793,-151.80858,-0.48383033,-17.098053,-0.40576968,31.22239,0.2260636,-0.013154929,-1.2978296,-0.021369204,-0.4963384,1.3258051,0.33413133,30.586203,0.26541102,11.589238,0.9454574,1.1599623,12.342941,-5.7111096,-2.0898147,-20.77253,30.078703,-0.04631616,-0.008332567,0.5815255,3.3057854,1.6877638,0.16499999,0.16948451,0.4075,0.3254516,-15.50078
1005_IEO_HAP_MD.wav,../data/processed_data/processed_audio/1005_IEO_HAP_MD.wav,1005,HAP,IEO,MD,25.574944,0.11282014,22.405228,24.746464,28.779427,6.374199,29.63106,0.0,-8.537712,14.018589,0.9466613,0.7367371,0.37230214,0.66496384,1.5401994,1.1678972,10.977462,8.063377,11.583863,6.765231,0.58461314,0.8754087,23.422337,0.39550763,8.996025,1.1918468,7.96367,1.7244531,6.391285,2.1397555,0.022131905,0.80061454,1.5799198,0.6160211,3.2140942,0.6396776,3.7560558,1.070509,19.60136,0.3192045,502.457,0.43220428,1319.6932,0.12524302,-147.55495,-0.5698916,1486.0742,0.22510618,975.0641,0.10747432,-146.55032,-0.56316704,2645.937,0.11946035,783.01074,0.20526049,-149.75038,-0.51864856,-10.906868,-0.39312798,24.841442,0.24912554,0.018790731,0.9267097,-0.021988368,-0.62588155,0.9838275,0.5832137,31.668865,0.12879667,3.229559,3.338898,-1.9622159,-5.4664946,-5.9981194,-2.5067246,-12.772014,21.15156,-0.0016272999,-0.00747032,0.43783396,3.255814,1.904762,0.14,0.07245688,0.29,0.27151427,-18.304571
1044_IWL_HAP_XX.wav,../data/processed_data/processed_audio/1044_IWL_HAP_XX.wav,1044,HAP,IWL,XX,28.4886,0.1905771,25.335056,26.609547,33.091587,7.756531,59.33647,8.047867,50.451675,32.732773,0.932684,0.7383193,0.3170726,0.7039737,1.5414532,1.2243806,11.393398,6.586896,7.5680084,2.630251,0.6169488,0.90843874,28.34659,0.21974684,4.216359,3.426183,2.8136284,5.865754,-13.416804,-1.6802263,0.0245691,0.9226368,1.8708501,0.7077107,3.0786643,0.7875679,6.3494387,1.8068213,24.971458,0.50686187,695.46484,0.30140266,1348.0159,0.14653675,-95.74219,-0.97179085,1746.3463,0.15441431,1024.0029,0.21385765,-96.70256,-0.8926772,2813.0205,0.1025273,848.2854,0.25096735,-99.42994,-0.84752256,-14.57338,-0.67748666,25.244314,0.31529504,0.03461223,0.8496268,-0.02882368,-0.61676174,0.7691171,0.77307713,29.1449,0.21908702,3.3906085,5.059938,3.9641886,4.694876,-18.03354,-1.1361897,-12.584076,23.496544,0.021964226,-0.017657053,0.4728929,2.7173915,5.027933,0.09888889,0.042803023,0.08625,0.12756738,-18.793085
